Project;Package;Class;Method;Version;LOC;Statement;Cyclomatic;Cognitive;MethodHistories;AddedLines;MaxAddedLines;AvgAddedLines;DeletedLines;MaxDeletedLines;AvgDeletedLines;Churn;MaxChurn;AvgChurn;BranchPoints;NestingDepth;ParametersCount;Buggy
BOOKKEEPER;org.apache.bookkeeper.client;ReadOnlyBookieWatcher;process;4.2.1;1;1;1;0;2;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;true
BOOKKEEPER;org.apache.hedwig.client.netty.impl.multiplex;ActiveSubscriber;processEvent;4.1.1;10;7;3;7;1;16;16;16,00;0;0;0,00;16;16;16,00;2;2;3;false
BOOKKEEPER;org.apache.hedwig.client.netty.impl.multiplex;ActiveSubscriber;processEvent;4.2.0;10;7;3;7;0;0;0;0,00;0;0;0,00;0;0;0,00;2;2;3;false
BOOKKEEPER;org.apache.hedwig.client.netty.impl.multiplex;ActiveSubscriber;processEvent;4.2.1;10;7;3;7;0;0;0;0,00;0;0;0,00;0;0;0,00;2;2;3;false
BOOKKEEPER;org.apache.hedwig.protocol;StartDeliveryRequest;getDefaultInstance;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;StartDeliveryRequest;getDefaultInstance;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;StartDeliveryRequest;getDefaultInstance;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;StartDeliveryRequest;getDefaultInstance;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;StartDeliveryRequest;getDefaultInstance;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.topics;HubLoad;setNumTopics;4.1.1;2;2;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.server.topics;HubLoad;setNumTopics;4.2.0;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;true
BOOKKEEPER;org.apache.hedwig.server.topics;HubLoad;setNumTopics;4.2.1;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getTriedServersCount;4.0.0;1;1;1;0;2;4;2;2,00;2;2;1,00;6;4;3,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getTriedServersCount;4.1.0;1;1;1;0;1;2;2;2,00;2;2;2,00;4;4;4,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getTriedServersCount;4.1.1;1;1;1;0;13;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getTriedServersCount;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getTriedServersCount;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;RegionSpecificSeqIdOrBuilder;getRegion;4.1.1;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.protocol;RegionSpecificSeqIdOrBuilder;getRegion;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;true
BOOKKEEPER;org.apache.hedwig.protocol;RegionSpecificSeqIdOrBuilder;getRegion;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;true
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerRereplicationLayoutFormat;writeTo;4.1.1;6;6;3;2;5;10;10;2,00;0;0;0,00;10;10;2,00;2;3;1;false
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerRereplicationLayoutFormat;writeTo;4.2.0;6;6;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;false
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerRereplicationLayoutFormat;writeTo;4.2.1;6;6;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;BookieShell;initJournal;4.1.1;2;2;2;1;1;4;4;4,00;0;0;0,00;4;4;4,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;BookieShell;initJournal;4.2.0;2;2;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;BookieShell;initJournal;4.2.1;2;2;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.hedwig.jms;TransactedReceiveOperation;toString;4.2.1;7;7;1;0;2;9;9;4,50;0;0;0,00;9;9;4,50;0;1;0;true
BOOKKEEPER;org.apache.hedwig.client.handlers;SubscribeResponseHandler;getMessageHandler;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.handlers;SubscribeResponseHandler;getMessageHandler;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.handlers;SubscribeResponseHandler;getMessageHandler;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.handlers;SubscribeResponseHandler;getMessageHandler;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.handlers;SubscribeResponseHandler;getMessageHandler;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.subscriptions;AbstractSubscriptionManager;operationFinished;4.1.0;1;1;1;0;3;3;3;1,00;0;0;0,00;3;3;1,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.server.subscriptions;AbstractSubscriptionManager;operationFinished;4.1.1;2;2;1;0;22;18;18;1,80;2;2;0,20;20;20;2,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.subscriptions;AbstractSubscriptionManager;operationFinished;4.2.0;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.server.subscriptions;AbstractSubscriptionManager;operationFinished;4.2.1;2;2;1;0;5;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.client.ssl;SslClientContextFactory;isClient;4.0.0;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.ssl;SslClientContextFactory;isClient;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.ssl;SslClientContextFactory;isClient;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.ssl;SslClientContextFactory;isClient;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.client.ssl;SslClientContextFactory;isClient;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;StartDeliveryRequest;parseDelimitedFrom;4.0.0;5;4;2;1;2;18;18;18,00;0;0;0,00;18;18;18,00;1;3;2;false
BOOKKEEPER;org.apache.hedwig.protocol;StartDeliveryRequest;parseDelimitedFrom;4.1.0;5;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;2;false
BOOKKEEPER;org.apache.hedwig.protocol;StartDeliveryRequest;parseDelimitedFrom;4.1.1;5;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;2;false
BOOKKEEPER;org.apache.hedwig.protocol;StartDeliveryRequest;parseDelimitedFrom;4.2.0;5;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;2;true
BOOKKEEPER;org.apache.hedwig.protocol;StartDeliveryRequest;parseDelimitedFrom;4.2.1;5;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;2;true
BOOKKEEPER;org.apache.hedwig.protocol;PublishResponse;getDescriptor;4.1.1;1;1;1;0;12;3;3;0,25;0;0;0,00;3;3;0,25;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;PublishResponse;getDescriptor;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PublishResponse;getDescriptor;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.client;LedgerMetadata;setVersion;4.1.1;1;1;1;0;1;1;1;1,00;0;0;0,00;1;1;1,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerMetadata;setVersion;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerMetadata;setVersion;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;EntryLogMetadata;containsLedger;4.1.0;1;1;1;0;2;4;2;2,00;2;2;1,00;6;4;3,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;EntryLogMetadata;containsLedger;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;EntryLogMetadata;containsLedger;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;EntryLogMetadata;containsLedger;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.server.netty;ServerStats;incrementRequestsRedirect;4.1.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.netty;ServerStats;incrementRequestsRedirect;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.netty;ServerStats;incrementRequestsRedirect;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.netty;ServerStats;incrementRequestsRedirect;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.bookie;BookieShell;getJournal;4.1.1;3;3;2;1;2;2;1;1,00;2;1;1,00;4;2;2,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;BookieShell;getJournal;4.2.0;3;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;BookieShell;getJournal;4.2.1;3;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.hedwig.admin.console;ConsoleSubscriptionListener;processEvent;4.1.1;1;1;1;0;1;4;4;4,00;0;0;0,00;4;4;4,00;0;1;3;false
BOOKKEEPER;org.apache.hedwig.admin.console;ConsoleSubscriptionListener;processEvent;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;3;true
BOOKKEEPER;org.apache.hedwig.admin.console;ConsoleSubscriptionListener;processEvent;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;3;true
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerEntryPage;getOffset;4.0.0;0;0;0;0;3;6;3;3,00;2;2;1,00;8;5;4,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerMetadata;getEnsembleSize;4.1.1;1;1;1;0;1;1;1;1,00;1;1;1,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerMetadata;getEnsembleSize;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerMetadata;getEnsembleSize;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.netty.impl;HChannelHandler;channelDisconnected;4.1.1;14;13;6;5;1;48;48;48,00;0;0;0,00;48;48;48,00;5;3;2;false
BOOKKEEPER;org.apache.hedwig.client.netty.impl;HChannelHandler;channelDisconnected;4.2.0;14;13;6;5;0;0;0;0,00;0;0;0,00;0;0;0,00;5;3;2;true
BOOKKEEPER;org.apache.hedwig.client.netty.impl;HChannelHandler;channelDisconnected;4.2.1;14;13;6;5;0;0;0;0,00;0;0;0,00;0;0;0,00;5;3;2;true
BOOKKEEPER;org.apache.bookkeeper.bookie;ReadOnlyEntryLogger;removeEntryLog;4.1.1;1;1;1;0;1;4;4;4,00;0;0;0,00;4;4;4,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;ReadOnlyEntryLogger;removeEntryLog;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;ReadOnlyEntryLogger;removeEntryLog;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.jms.message.header;Builder;getShortValue;4.2.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.subscriptions;AbstractSubscriptionManager;acquiredTopic;4.0.0;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;3;false
BOOKKEEPER;org.apache.hedwig.server.subscriptions;AbstractSubscriptionManager;acquiredTopic;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;3;false
BOOKKEEPER;org.apache.hedwig.server.subscriptions;AbstractSubscriptionManager;acquiredTopic;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;3;false
BOOKKEEPER;org.apache.hedwig.server.subscriptions;AbstractSubscriptionManager;acquiredTopic;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;3;true
BOOKKEEPER;org.apache.hedwig.server.subscriptions;AbstractSubscriptionManager;acquiredTopic;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;3;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getSubscribeResponseOrBuilder;4.1.1;4;3;2;1;8;6;6;0,75;0;0;0,00;6;6;0,75;1;3;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getSubscribeResponseOrBuilder;4.2.0;4;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getSubscribeResponseOrBuilder;4.2.1;4;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.hedwig.server.common;ServerConfiguration;refreshMyServerAddress;4.0.0;4;3;2;1;1;8;8;8,00;0;0;0,00;8;8;8,00;1;3;0;false
BOOKKEEPER;org.apache.hedwig.server.common;ServerConfiguration;refreshMyServerAddress;4.1.0;4;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.hedwig.server.common;ServerConfiguration;refreshMyServerAddress;4.1.1;4;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.hedwig.server.common;ServerConfiguration;refreshMyServerAddress;4.2.0;4;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.hedwig.server.common;ServerConfiguration;refreshMyServerAddress;4.2.1;4;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.bookkeeper.metastore;MetastoreCursor;close;4.1.1;0;0;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.metastore;MetastoreCursor;close;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.metastore;MetastoreCursor;close;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.protocol;LedgerRanges;parseFrom;4.0.0;1;1;1;0;12;57;38;28,50;13;13;6,50;70;38;35,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.protocol;LedgerRanges;parseFrom;4.1.0;1;1;1;0;4;19;19;19,00;19;19;19,00;38;38;38,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.protocol;LedgerRanges;parseFrom;4.1.1;1;1;1;0;56;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.protocol;LedgerRanges;parseFrom;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.protocol;LedgerRanges;parseFrom;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearHostname;4.1.1;4;4;1;0;1;5;5;5,00;0;0;0,00;5;5;5,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearHostname;4.2.0;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearHostname;4.2.1;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.bookie;FileInfo;use;4.0.0;0;0;0;0;3;4;2;2,00;1;1;0,50;5;3;2,50;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;FileInfo;use;4.1.0;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;FileInfo;use;4.1.1;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;FileInfo;use;4.2.0;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;FileInfo;use;4.2.1;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;hasTxnId;4.0.0;1;1;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;hasTxnId;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;hasTxnId;4.1.1;1;1;1;0;14;2;2;0,14;2;2;0,14;4;4;0,29;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;hasTxnId;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;hasTxnId;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.persistence;ReadAheadCache;registerJMX;4.1.0;6;5;2;1;1;9;9;9,00;0;0;0,00;9;9;9,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.server.persistence;ReadAheadCache;registerJMX;4.1.1;6;5;2;1;1;1;1;1,00;1;1;1,00;2;2;2,00;1;3;1;false
BOOKKEEPER;org.apache.hedwig.server.persistence;ReadAheadCache;registerJMX;4.2.0;6;5;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.server.persistence;ReadAheadCache;registerJMX;4.2.1;6;5;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerMetadataFormatOrBuilder;getSegmentCount;4.1.1;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerMetadataFormatOrBuilder;getSegmentCount;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerMetadataFormatOrBuilder;getSegmentCount;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.client.netty;HChannel;close;4.1.1;0;0;1;0;2;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;false
BOOKKEEPER;org.apache.hedwig.client.netty;HChannel;close;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;true
BOOKKEEPER;org.apache.hedwig.client.netty;HChannel;close;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;true
BOOKKEEPER;org.apache.bookkeeper.proto;PacketProcessor;processPacket;4.0.0;0;0;0;0;3;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;true
BOOKKEEPER;org.apache.bookkeeper.proto;PacketProcessor;processPacket;4.1.0;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;true
BOOKKEEPER;org.apache.bookkeeper.proto;PacketProcessor;processPacket;4.1.1;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;PacketProcessor;processPacket;4.2.0;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;PacketProcessor;processPacket;4.2.1;0;0;0;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerDescriptor;checkAccess;4.1.0;0;0;1;0;2;15;15;7,50;0;0;0,00;15;15;7,50;0;0;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerDescriptor;checkAccess;4.1.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerDescriptor;checkAccess;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerDescriptor;checkAccess;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;false
BOOKKEEPER;org.apache.bookkeeper.client;ResultCallBack;processResult;4.1.1;2;2;1;0;11;8;7;0,73;6;6;0,55;14;13;1,27;0;1;3;false
BOOKKEEPER;org.apache.bookkeeper.client;ResultCallBack;processResult;4.2.0;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;3;true
BOOKKEEPER;org.apache.bookkeeper.client;ResultCallBack;processResult;4.2.1;2;2;1;0;2;0;0;0,00;0;0;0,00;0;0;0,00;0;1;3;true
BOOKKEEPER;org.apache.bookkeeper.meta;HierarchicalLedgerManager;newLedgerPath;4.0.0;38;23;6;6;1;58;58;58,00;0;0;0,00;58;58;58,00;5;11;1;true
BOOKKEEPER;org.apache.bookkeeper.meta;HierarchicalLedgerManager;newLedgerPath;4.1.0;39;24;6;6;1;4;4;4,00;1;1;1,00;5;5;5,00;5;11;2;false
BOOKKEEPER;org.apache.bookkeeper.meta;HierarchicalLedgerManager;newLedgerPath;4.1.1;39;24;6;6;0;0;0;0,00;0;0;0,00;0;0;0,00;5;11;2;false
BOOKKEEPER;org.apache.bookkeeper.meta;HierarchicalLedgerManager;newLedgerPath;4.2.0;39;24;6;6;0;0;0;0,00;0;0;0,00;0;0;0,00;5;11;2;false
BOOKKEEPER;org.apache.bookkeeper.meta;HierarchicalLedgerManager;newLedgerPath;4.2.1;39;24;6;6;0;0;0;0,00;0;0;0,00;0;0;0,00;5;11;2;false
BOOKKEEPER;org.apache.bookkeeper.proto;CookieFormat;isInitialized;4.1.1;14;14;5;4;4;18;18;4,50;0;0;0,00;18;18;4,50;4;3;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;CookieFormat;isInitialized;4.2.0;14;14;5;4;0;0;0;0,00;0;0;0,00;0;0;0,00;4;3;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;CookieFormat;isInitialized;4.2.1;14;14;5;4;0;0;0;0,00;0;0;0,00;0;0;0,00;4;3;0;false
BOOKKEEPER;org.apache.hedwig.jms.message.header;Builder;getBooleanValue;4.2.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.bookie;LastLogMark;getLastMark;4.1.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LastLogMark;getLastMark;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LastLogMark;getLastMark;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LastLogMark;getLastMark;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.client;DigestManager;computeDigestAndPackageForSending;4.0.0;15;15;1;0;4;42;20;14,00;17;15;5,67;59;35;19,67;0;1;6;false
BOOKKEEPER;org.apache.bookkeeper.client;DigestManager;computeDigestAndPackageForSending;4.1.0;15;15;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;6;false
BOOKKEEPER;org.apache.bookkeeper.client;DigestManager;computeDigestAndPackageForSending;4.1.1;15;15;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;6;false
BOOKKEEPER;org.apache.bookkeeper.client;DigestManager;computeDigestAndPackageForSending;4.2.0;15;15;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;6;false
BOOKKEEPER;org.apache.bookkeeper.client;DigestManager;computeDigestAndPackageForSending;4.2.1;15;15;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;6;false
BOOKKEEPER;org.apache.hedwig.server.topics;MMTopicManager;postReleaseCleanup;4.1.1;34;24;5;4;1;52;52;52,00;0;0;0,00;52;52;52,00;4;7;3;true
BOOKKEEPER;org.apache.hedwig.server.topics;MMTopicManager;postReleaseCleanup;4.2.0;34;24;5;4;0;0;0;0,00;0;0;0,00;0;0;0,00;4;7;3;true
BOOKKEEPER;org.apache.hedwig.server.topics;MMTopicManager;postReleaseCleanup;4.2.1;34;24;5;4;0;0;0;0,00;0;0;0,00;0;0;0,00;4;7;3;true
